property_id,Property,Address,City,State,ZipCode,Phone,Unit,Beds,Baths,Beds_Baths,SqFt,Price,PricePerSqFt,RentalType,HasWasherDryer,HasAirConditioning,HasPool,HasSpa,HasGym,HasEVCharging,IsPetFriendly,ListingURL,month,year
716183057704,Radian,"675 9th Ave, San Diego, Ca 92101",San Diego,CA,92101,8582216613,Unit 1801,1,1.0,1 Bed / 1 Bath,780.0,4100.0,5.26,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/radian-san-diego-ca/709lz6y/,June,2025
061517329395,Radian,"675 9th Ave, San Diego, Ca 92101",San Diego,CA,92101,8582216613,Unit 1309,1,1.0,1 Bed / 1 Bath,1064.0,4700.0,4.42,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/radian-san-diego-ca/709lz6y/,June,2025
759315466605,Radian,"675 9th Ave, San Diego, Ca 92101",San Diego,CA,92101,8582216613,Unit 2208,2,2.0,2 Bed / 2 Bath,1208.0,6394.0,5.29,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/radian-san-diego-ca/709lz6y/,June,2025
435683388734,Radian,"675 9th Ave, San Diego, Ca 92101",San Diego,CA,92101,8582216613,Unit 1815,2,2.0,2 Bed / 2 Bath,1203.0,7017.0,5.83,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/radian-san-diego-ca/709lz6y/,June,2025
633667679368,Radian,"675 9th Ave, San Diego, Ca 92101",San Diego,CA,92101,8582216613,Unit 2015,2,2.0,2 Bed / 2 Bath,1203.0,7691.0,6.39,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/radian-san-diego-ca/709lz6y/,June,2025
854294962153,Radian,"675 9th Ave, San Diego, Ca 92101",San Diego,CA,92101,8582216613,Unit 2210,2,2.5,2 Bed / 2 Bath,1538.0,9835.0,6.39,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/radian-san-diego-ca/709lz6y/,June,2025
624932884522,Radian,"675 9th Ave, San Diego, Ca 92101",San Diego,CA,92101,8582216613,Unit 2102,2,2.5,2 Bed / 2 Bath,1959.0,10000.0,5.1,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/radian-san-diego-ca/709lz6y/,June,2025
368213154695,Radian,"675 9th Ave, San Diego, Ca 92101",San Diego,CA,92101,8582216613,Unit 1616,3,2.0,3 Bed / 2 Bath,1316.0,6499.0,4.94,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/radian-san-diego-ca/709lz6y/,June,2025
736517475663,Radian,"675 9th Ave, San Diego, Ca 92101",San Diego,CA,92101,8582216613,Unit 1916,3,2.0,3 Bed / 2 Bath,1316.0,7409.0,5.63,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/radian-san-diego-ca/709lz6y/,June,2025
668295856513,Radian,"675 9th Ave, San Diego, Ca 92101",San Diego,CA,92101,8582216613,Unit 1702,3,2.0,3 Bed / 2 Bath,1369.0,6829.0,4.99,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/radian-san-diego-ca/709lz6y/,June,2025
564681695871,Avia La Jolla,"6345 Gullstrand St, San Diego, Ca 92122",San Diego,CA,92122,8585001077,Unit 0289,2,2.0,2 Bed / 2 Bath,825.0,3296.0,4.0,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/avia-la-jolla-san-diego-ca/be9tnfc/,June,2025
689691346761,Avia La Jolla,"6345 Gullstrand St, San Diego, Ca 92122",San Diego,CA,92122,8585001077,Unit 0158,2,2.0,2 Bed / 2 Bath,825.0,3338.0,4.05,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/avia-la-jolla-san-diego-ca/be9tnfc/,June,2025
202654898910,Avia La Jolla,"6345 Gullstrand St, San Diego, Ca 92122",San Diego,CA,92122,8585001077,Unit 0288,2,2.0,2 Bed / 2 Bath,825.0,3398.0,4.12,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/avia-la-jolla-san-diego-ca/be9tnfc/,June,2025
828351127569,Avia La Jolla,"6345 Gullstrand St, San Diego, Ca 92122",San Diego,CA,92122,8585001077,Unit 6335-280,2,2.0,2 Bed / 2 Bath,1802.0,4335.0,2.41,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/avia-la-jolla-san-diego-ca/be9tnfc/,June,2025
912327607611,Avia La Jolla,"6345 Gullstrand St, San Diego, Ca 92122",San Diego,CA,92122,8585001077,Unit 6335-153,2,2.0,2 Bed / 2 Bath,1802.0,4848.0,2.69,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/avia-la-jolla-san-diego-ca/be9tnfc/,June,2025
020079553176,Avia La Jolla,"6345 Gullstrand St, San Diego, Ca 92122",San Diego,CA,92122,8585001077,Unit 0330,2,2.0,2 Bed / 2 Bath,1089.0,4698.0,4.31,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/avia-la-jolla-san-diego-ca/be9tnfc/,June,2025
912695068705,Mariners Landing,"112-148 E 31st St, National City, Ca 91950",National City,CA,91950,6193307484,Unit 112-304,2,2.0,2 Bed / 2 Bath,900.0,2895.0,3.22,Apartment,True,True,True,True,False,False,True,https://www.apartments.com/mariners-landing-national-city-ca/x8xsj9n/,June,2025
590517334863,Mariners Landing,"112-148 E 31st St, National City, Ca 91950",National City,CA,91950,6193307484,Unit 148-203,2,2.0,2 Bed / 2 Bath,900.0,2895.0,3.22,Apartment,True,True,True,True,False,False,True,https://www.apartments.com/mariners-landing-national-city-ca/x8xsj9n/,June,2025
392907036170,Mariners Landing,"112-148 E 31st St, National City, Ca 91950",National City,CA,91950,6193307484,Unit 148-302,2,2.0,2 Bed / 2 Bath,900.0,2895.0,3.22,Apartment,True,True,True,True,False,False,True,https://www.apartments.com/mariners-landing-national-city-ca/x8xsj9n/,June,2025
601236618428,Enclave Town Center,"1445 Town Center Dr, Chula Vista, Ca 91915",Chula Vista,CA,91915,8587692771,Unit 1445-1319,0,1.0,0 Bed / 1 Bath,606.0,2499.0,4.12,Apartment,True,False,True,False,True,True,True,https://www.apartments.com/enclave-town-center-chula-vista-ca/72wmsxx/,June,2025
575873866660,Enclave Town Center,"1445 Town Center Dr, Chula Vista, Ca 91915",Chula Vista,CA,91915,8587692771,Unit 1445-1351,0,1.0,0 Bed / 1 Bath,606.0,2501.0,4.13,Apartment,True,False,True,False,True,True,True,https://www.apartments.com/enclave-town-center-chula-vista-ca/72wmsxx/,June,2025
479240332625,Enclave Town Center,"1445 Town Center Dr, Chula Vista, Ca 91915",Chula Vista,CA,91915,8587692771,Unit 1445-1109,1,1.0,1 Bed / 1 Bath,746.0,2658.0,3.56,Apartment,True,False,True,False,True,True,True,https://www.apartments.com/enclave-town-center-chula-vista-ca/72wmsxx/,June,2025
059819706252,Enclave Town Center,"1445 Town Center Dr, Chula Vista, Ca 91915",Chula Vista,CA,91915,8587692771,Unit 1445-1432,1,1.0,1 Bed / 1 Bath,746.0,2671.0,3.58,Apartment,True,False,True,False,True,True,True,https://www.apartments.com/enclave-town-center-chula-vista-ca/72wmsxx/,June,2025
189683895588,Enclave Town Center,"1445 Town Center Dr, Chula Vista, Ca 91915",Chula Vista,CA,91915,8587692771,Unit 1445-1131,1,1.0,1 Bed / 1 Bath,746.0,2805.0,3.76,Apartment,True,False,True,False,True,True,True,https://www.apartments.com/enclave-town-center-chula-vista-ca/72wmsxx/,June,2025
670215201187,Enclave Town Center,"1445 Town Center Dr, Chula Vista, Ca 91915",Chula Vista,CA,91915,8587692771,Unit 1445-1252,1,1.0,1 Bed / 1 Bath,915.0,2981.0,3.26,Apartment,True,False,True,False,True,True,True,https://www.apartments.com/enclave-town-center-chula-vista-ca/72wmsxx/,June,2025
500280860084,Enclave Town Center,"1445 Town Center Dr, Chula Vista, Ca 91915",Chula Vista,CA,91915,8587692771,Unit 1445-1256,1,1.0,1 Bed / 1 Bath,915.0,2983.0,3.26,Apartment,True,False,True,False,True,True,True,https://www.apartments.com/enclave-town-center-chula-vista-ca/72wmsxx/,June,2025
556643808793,Enclave Town Center,"1445 Town Center Dr, Chula Vista, Ca 91915",Chula Vista,CA,91915,8587692771,Unit 1445-1443,1,1.0,1 Bed / 1 Bath,707.0,2851.0,4.03,Apartment,True,False,True,False,True,True,True,https://www.apartments.com/enclave-town-center-chula-vista-ca/72wmsxx/,June,2025
308452148669,Enclave Town Center,"1445 Town Center Dr, Chula Vista, Ca 91915",Chula Vista,CA,91915,8587692771,Unit 1445-1220,2,2.0,2 Bed / 2 Bath,1126.0,3621.0,3.22,Apartment,True,False,True,False,True,True,True,https://www.apartments.com/enclave-town-center-chula-vista-ca/72wmsxx/,June,2025
913762795745,Enclave Town Center,"1445 Town Center Dr, Chula Vista, Ca 91915",Chula Vista,CA,91915,8587692771,Unit 1445-1320,2,2.0,2 Bed / 2 Bath,1126.0,3625.0,3.22,Apartment,True,False,True,False,True,True,True,https://www.apartments.com/enclave-town-center-chula-vista-ca/72wmsxx/,June,2025
005370753216,Enclave Town Center,"1445 Town Center Dr, Chula Vista, Ca 91915",Chula Vista,CA,91915,8587692771,Unit 1445-1435,2,2.0,2 Bed / 2 Bath,1126.0,3699.0,3.29,Apartment,True,False,True,False,True,True,True,https://www.apartments.com/enclave-town-center-chula-vista-ca/72wmsxx/,June,2025
139404263027,Enclave Town Center,"1445 Town Center Dr, Chula Vista, Ca 91915",Chula Vista,CA,91915,8587692771,Unit 1445-1323,2,2.0,2 Bed / 2 Bath,1246.0,3705.0,2.97,Apartment,True,False,True,False,True,True,True,https://www.apartments.com/enclave-town-center-chula-vista-ca/72wmsxx/,June,2025
181267377886,Enclave Town Center,"1445 Town Center Dr, Chula Vista, Ca 91915",Chula Vista,CA,91915,8587692771,Unit 1445-1424,2,2.0,2 Bed / 2 Bath,1246.0,3759.0,3.02,Apartment,True,False,True,False,True,True,True,https://www.apartments.com/enclave-town-center-chula-vista-ca/72wmsxx/,June,2025
628200325223,Enclave Town Center,"1445 Town Center Dr, Chula Vista, Ca 91915",Chula Vista,CA,91915,8587692771,Unit 1445-1337,2,2.0,2 Bed / 2 Bath,1246.0,3622.0,2.91,Apartment,True,False,True,False,True,True,True,https://www.apartments.com/enclave-town-center-chula-vista-ca/72wmsxx/,June,2025
906641123499,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 0715,0,1.0,0 Bed / 1 Bath,421.0,2522.0,5.99,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
409127003115,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 1404,0,1.0,0 Bed / 1 Bath,579.0,3050.0,5.27,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
880045006564,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 0819,0,1.0,0 Bed / 1 Bath,530.0,2616.0,4.94,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
614126744089,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 0507,1,1.0,1 Bed / 1 Bath,753.0,3031.0,4.03,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
910606430016,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 1516,1,1.0,1 Bed / 1 Bath,758.0,3109.0,4.1,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
479204573303,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 1416,1,1.0,1 Bed / 1 Bath,758.0,3137.0,4.14,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
160553505904,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 2106,1,1.0,1 Bed / 1 Bath,749.0,3701.0,4.94,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
005381707042,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 2000,1,1.0,1 Bed / 1 Bath,867.0,3772.0,4.35,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
098930228357,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 1411,1,1.0,1 Bed / 1 Bath,841.0,3373.0,4.01,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
859528824232,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 1005,1,1.0,1 Bed / 1 Bath,841.0,3403.0,4.05,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
444493933464,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 1902,1,1.0,1 Bed / 1 Bath,694.0,3243.0,4.67,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
101816652462,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 1610,1,1.0,1 Bed / 1 Bath,872.0,3350.0,3.84,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
412510410710,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 1114,1,1.0,1 Bed / 1 Bath,672.0,2770.0,4.12,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
600359430056,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 1206,1,1.0,1 Bed / 1 Bath,801.0,3073.0,3.84,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
607507677300,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 0506,1,1.0,1 Bed / 1 Bath,801.0,2818.0,3.52,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
416662875514,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 2105,1,1.0,1 Bed / 1 Bath,811.0,4190.0,5.17,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
562854888154,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 2004,1,1.0,1 Bed / 1 Bath,945.0,4499.0,4.76,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
712788326931,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 1115,2,2.0,2 Bed / 2 Bath,1209.0,4018.0,3.32,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
066523584981,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 2008,2,2.0,2 Bed / 2 Bath,2062.0,7685.0,3.73,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
789705005219,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 2108,2,2.0,2 Bed / 2 Bath,2062.0,8277.0,4.01,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
307233051982,Stanza Little Italy,"310 A St, San Diego, Ca 92101",San Diego,CA,92101,8582589568,Unit 2107,2,2.0,2 Bed / 2 Bath,1515.0,6202.0,4.09,Apartment,True,True,True,True,True,True,True,https://www.apartments.com/stanza-little-italy-san-diego-ca/yphefxs/,June,2025
987926497477,The Hub,"9840 Carroll Canyon Rd, San Diego, Ca 92131",San Diego,CA,92131,8585199817,Unit 1-317,1,1.0,1 Bed / 1 Bath,739.0,2937.0,3.97,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/the-hub-san-diego-ca/1e2qt86/,June,2025
257791598073,The Hub,"9840 Carroll Canyon Rd, San Diego, Ca 92131",San Diego,CA,92131,8585199817,Unit 1-215,1,1.0,1 Bed / 1 Bath,739.0,2976.0,4.03,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/the-hub-san-diego-ca/1e2qt86/,June,2025
804884728815,The Hub,"9840 Carroll Canyon Rd, San Diego, Ca 92131",San Diego,CA,92131,8585199817,Unit 1-304,1,1.0,1 Bed / 1 Bath,739.0,3011.0,4.07,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/the-hub-san-diego-ca/1e2qt86/,June,2025
595346052458,The Hub,"9840 Carroll Canyon Rd, San Diego, Ca 92131",San Diego,CA,92131,8585199817,Unit 1-403,1,1.0,1 Bed / 1 Bath,614.0,3056.0,4.98,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/the-hub-san-diego-ca/1e2qt86/,June,2025
369765054186,The Hub,"9840 Carroll Canyon Rd, San Diego, Ca 92131",San Diego,CA,92131,8585199817,Unit 1-211,1,1.0,1 Bed / 1 Bath,614.0,2896.0,4.72,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/the-hub-san-diego-ca/1e2qt86/,June,2025
304191588075,The Hub,"9840 Carroll Canyon Rd, San Diego, Ca 92131",San Diego,CA,92131,8585199817,Unit 1-410,1,1.0,1 Bed / 1 Bath,614.0,3056.0,4.98,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/the-hub-san-diego-ca/1e2qt86/,June,2025
474059635113,The Hub,"9840 Carroll Canyon Rd, San Diego, Ca 92131",San Diego,CA,92131,8585199817,Unit 1-318,1,1.0,1 Bed / 1 Bath,879.0,3422.0,3.89,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/the-hub-san-diego-ca/1e2qt86/,June,2025
357246146081,The Hub,"9840 Carroll Canyon Rd, San Diego, Ca 92131",San Diego,CA,92131,8585199817,Unit 5-202,2,2.0,2 Bed / 2 Bath,1066.0,3426.0,3.21,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/the-hub-san-diego-ca/1e2qt86/,June,2025
311786244897,The Hub,"9840 Carroll Canyon Rd, San Diego, Ca 92131",San Diego,CA,92131,8585199817,Unit 2-412,2,2.0,2 Bed / 2 Bath,1066.0,3586.0,3.36,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/the-hub-san-diego-ca/1e2qt86/,June,2025
895473750591,The Hub,"9840 Carroll Canyon Rd, San Diego, Ca 92131",San Diego,CA,92131,8585199817,Unit 1-219,2,2.0,2 Bed / 2 Bath,1257.0,3770.0,3.0,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/the-hub-san-diego-ca/1e2qt86/,June,2025
446940560704,The Hub,"9840 Carroll Canyon Rd, San Diego, Ca 92131",San Diego,CA,92131,8585199817,Unit 4-413,2,2.0,2 Bed / 2 Bath,1063.0,4151.0,3.9,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/the-hub-san-diego-ca/1e2qt86/,June,2025
997347849555,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 239,0,1.0,0 Bed / 1 Bath,575.0,2515.0,4.37,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
033993583718,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 344,0,1.0,0 Bed / 1 Bath,575.0,2515.0,4.37,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
113263870590,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 439,0,1.0,0 Bed / 1 Bath,575.0,2535.0,4.41,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
175513902189,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 352,1,1.0,1 Bed / 1 Bath,745.0,3010.0,4.04,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
489309241614,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 553,1,1.0,1 Bed / 1 Bath,745.0,3060.0,4.11,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
705432907420,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 152,1,1.0,1 Bed / 1 Bath,745.0,3090.0,4.15,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
575813169962,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 437,1,1.0,1 Bed / 1 Bath,690.0,3030.0,4.39,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
718373171417,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 137,1,1.0,1 Bed / 1 Bath,690.0,3090.0,4.48,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
386645637035,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 419,1,1.0,1 Bed / 1 Bath,690.0,3105.0,4.5,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
612291015490,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 340,1,1.0,1 Bed / 1 Bath,637.0,3075.0,4.83,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
764405701888,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 440,1,1.0,1 Bed / 1 Bath,637.0,3095.0,4.86,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
703279583335,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 540,1,1.0,1 Bed / 1 Bath,637.0,3125.0,4.91,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
645545213489,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 302,2,2.0,2 Bed / 2 Bath,926.0,3595.0,3.88,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
441082700990,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 402,2,2.0,2 Bed / 2 Bath,926.0,3615.0,3.9,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
920908250585,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 502,2,2.0,2 Bed / 2 Bath,926.0,3645.0,3.94,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
833058250891,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 248,2,2.0,2 Bed / 2 Bath,1039.0,3625.0,3.49,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
443914752130,Rivair Apartment Homes,"7050 Friars Rd, San Diego, Ca 92108",San Diego,CA,92108,8582390669,Unit 250,2,2.0,2 Bed / 2 Bath,1039.0,3625.0,3.49,Apartment,False,True,True,False,True,True,True,https://www.apartments.com/rivair-apartment-homes-san-diego-ca/93w9n45/,June,2025
